['/home/vitaly/work/DsjInc/tuples/signt/dsjinc_sigmc_tydsst0_st1_ex55.root']
2617687 Dsj candidates
(55, 11)
(55, 2799, -431, 0)
(55, 2799, -10431, 1)
(55, 2815, -431, 2)
(55, 2817, 10431, 11)
(55, 2818, -431, 0)
(55, 2818, -10431, 11)
(55, 2822, -431, 1)
(55, 2822, -10431, 1)
(55, 2826, -431, 0)
(55, 2826, -10431, 10)
(55, 2832, -431, 1)
(55, 2832, -10431, 1)
(55, 2838, -431, 0)
(55, 2838, -10431, 0)
(55, 2839, -431, 1)
(55, 2839, -10431, 0)
(55, 2850, -431, 0)
(55, 2853, -431, 0)
(55, 2860, -431, 0)
(55, 2860, -10431, 0)
(55, 2869, -431, 2)
(55, 2897, -431, 1)
(55, 2905, -431, 0)
(55, 2905, -10431, 11)
(55, 2906, -431, 0)
(55, 2906, -10431, 1)
(55, 2919, -431, 1)
(55, 2919, -10431, 11)
(55, 2926, -431, 1)
(55, 2928, -431, 0)
(55, 2938, -431, 0)
(55, 2945, -431, 2)
(55, 2977, -431, 1)
(55, 2977, -10431, 10)
(55, 2985, -431, 0)
(55, 2985, -10431, 1)
(55, 2986, -431, 2)
(55, 2986, -10431, 1)
(55, 2988, -431, 1)
(55, 2992, -431, 2)
(55, 3019, 10431, 11)
(55, 3020, -431, 0)
(55, 3029, -431, 0)
(55, 3029, -10431, 0)
(55, 3030, -431, 0)
(55, 3031, -431, 2)
(55, 3031, -10431, 1)
(55, 3037, -431, 0)
(55, 3037, -10431, 1)
(55, 3048, -431, 1)
(55, 3048, -10431, 11)
(55, 3060, -431, 0)
(55, 3060, -10431, 11)
(55, 3065, -10431, 0)
(55, 3077, -431, 1)
(55, 3088, -431, 2)
(55, 3088, -10431, 10)
(55, 3095, -431, 1)
(55, 3095, -10431, 11)
(55, 3097, -431, 0)
(55, 3097, -10431, 10)
(55, 3133, -431, 1)
(55, 3133, -10431, 11)
(55, 3139, -431, 0)
(55, 3139, -10431, 10)
(55, 3141, -431, 0)
(55, 3141, -10431, 0)
(55, 3142, -431, 1)
(55, 3142, -10431, 10)
(55, 3161, -431, 1)
(55, 3161, -10431, 10)
(55, 3175, -431, 2)
(55, 3176, -431, 1)
(55, 3188, -431, 2)
(55, 3188, -10431, 10)
(55, 3195, -431, 0)
(55, 3196, -431, 0)
(55, 3196, -10431, 1)
(55, 3212, -431, 1)
(55, 3238, -431, 0)
(55, 3242, -431, 0)
(55, 3247, -431, 1)
(55, 3247, -10431, 10)
(55, 3252, -431, 0)
(55, 3255, -431, 1)
(55, 3256, -431, 1)
(55, 3260, -431, 2)
(55, 3260, -10431, 0)
(55, 3279, -431, 0)
(55, 3279, -10431, 1)
(55, 3280, -431, 1)
(55, 3287, -431, 0)
(55, 3287, -10431, 10)
(55, 3295, 10431, 10)
(55, 3298, -431, 1)
(55, 3298, -10431, 0)
(55, 3313, 10431, 10)
(55, 3322, -431, 0)
(55, 3322, -10431, 10)
(55, 3326, -431, 1)
(55, 3326, -10431, 11)
(55, 3341, -431, 2)
(55, 3341, -10431, 10)
(55, 3347, -431, 0)
(55, 3369, -431, 1)
(55, 3380, 10431, 0)
(55, 3415, -431, 0)
(55, 3415, -10431, 1)
(55, 3416, 431, 0)
(55, 3416, -431, 1)
(55, 3422, -431, 1)
(55, 3425, -431, 0)
(55, 3426, -431, 0)
(55, 3426, -10431, 0)
(55, 3437, -431, 0)
(55, 3437, -10431, 1)
(55, 3439, -431, 2)
(55, 3439, -10431, 10)
(55, 3445, -431, 1)
(55, 3445, -10431, 0)
(55, 3447, -431, 1)
(55, 3447, -10431, 1)
(55, 3470, -431, 2)
(55, 3470, -10431, 0)
(55, 3487, 10431, 10)
(55, 3491, -431, 0)
(55, 3491, -10431, 10)
(55, 3498, -431, 1)
(55, 3498, -10431, 0)
(55, 3502, -431, 2)
(55, 3502, -10431, 1)
(55, 3509, -431, 0)
(55, 3509, -10431, 10)
(55, 3513, -431, 2)
(55, 3513, -10431, 0)
(55, 3516, -431, 0)
(55, 3516, -10431, 1)
(55, 3522, -431, 1)
(55, 3522, -10431, 0)
(55, 3530, -431, 0)
(55, 3546, -431, 0)
(55, 3546, -10431, 11)
(55, 3547, -431, 1)
(55, 3547, -10431, 1)
(55, 3551, -431, 1)
(55, 3551, -10431, 0)
(55, 3562, -431, 2)
(55, 3562, -10431, 0)
(55, 3563, -431, 1)
(55, 3563, -10431, 11)
(55, 3565, -431, 0)
(55, 3565, -10431, 1)
(55, 3568, -431, 0)
(55, 3569, -10431, 1)
(55, 3579, -431, 2)
(55, 3579, -10431, 0)
(55, 3584, -431, 0)
(55, 3584, -10431, 1)
(55, 3588, -431, 0)
(55, 3593, -431, 0)
(55, 3593, -10431, 0)
(55, 3605, -431, 2)
(55, 3605, -10431, 1)
(55, 3622, -431, 1)
(55, 3627, -431, 0)
(55, 3637, -431, 0)
(55, 3637, -10431, 10)
(55, 3639, -431, 0)
(55, 3643, 10431, 0)
(55, 3647, -431, 0)
(55, 3656, 10431, 0)
(55, 3657, -431, 0)
(55, 3672, -431, 1)
(55, 3676, -431, 0)
(55, 3677, -431, 0)
(55, 3677, -10431, 10)
(55, 3682, -431, 0)
(55, 3687, -431, 1)
(55, 3687, -10431, 11)
(55, 3698, -431, 2)
(55, 3698, -10431, 0)
(55, 3701, -431, 1)
(55, 3702, -431, 1)
(55, 3702, -10431, 1)
(55, 3703, -431, 0)
(55, 3703, -10431, 11)
(55, 3710, -431, 1)
(55, 3719, -431, 0)
(55, 3719, -10431, 0)
(55, 3722, -431, 0)
(55, 3722, -10431, 11)
(55, 3724, -431, 0)
(55, 3725, -431, 0)
(55, 3725, -10431, 11)
(55, 3748, -431, 1)
(55, 3752, -431, 1)
(55, 3753, -431, 0)
(55, 3753, -10431, 10)
(55, 3762, -431, 1)
(55, 3762, -10431, 11)
(55, 3776, -431, 0)
(55, 3776, -10431, 1)
(55, 3784, -431, 0)
(55, 3784, -10431, 1)
(55, 3794, -431, 0)
(55, 3794, -10431, 10)
(55, 3802, -431, 0)
(55, 3802, -10431, 1)
(55, 3812, -431, 0)
(55, 3813, -431, 1)
(55, 3813, 10431, 1)
(55, 3819, -431, 0)
(55, 3819, -10431, 0)
(55, 3822, -431, 2)
(55, 3826, -431, 1)
(55, 3826, -10431, 1)
(55, 3828, -431, 2)
(55, 3828, -10431, 11)
(55, 3835, -431, 2)
(55, 3835, -10431, 11)
(55, 3845, -431, 0)
(55, 3845, -10431, 10)
(55, 3853, -431, 1)
(55, 3853, -10431, 0)
(55, 3862, -431, 0)
(55, 3866, -431, 2)
(55, 3867, -431, 2)
(55, 3867, -10431, 10)
(55, 3870, -431, 2)
(55, 3873, -431, 1)
(55, 3885, -431, 1)
(55, 3885, -10431, 11)
(55, 3889, -431, 0)
(55, 3889, -10431, 10)
(55, 3893, -431, 0)
(55, 3901, -431, 1)
(55, 3903, -431, 1)
(55, 3903, 10431, 11)
(55, 3917, -431, 2)
(55, 3922, -431, 0)
(55, 3925, -431, 0)
(55, 3925, -10431, 11)
(55, 3932, -431, 0)
(55, 3932, -10431, 10)
(55, 3933, -431, 0)
(55, 3933, -10431, 10)
(55, 3941, -431, 0)
(55, 3941, -10431, 0)
(55, 3952, -431, 0)
(55, 3957, -431, 1)
(55, 3960, -431, 2)
(55, 3960, -10431, 11)
(55, 3961, -431, 1)
(55, 3961, -10431, 11)
(55, 3963, -431, 1)
(55, 3963, -10431, 1)
(55, 3965, -431, 2)
(55, 3971, -431, 0)
(55, 3971, -10431, 0)
(55, 3973, -431, 2)
(55, 3981, -431, 0)
(55, 3981, -10431, 10)
(55, 3989, 10431, 1)
(55, 4010, -431, 1)
(55, 4010, -10431, 0)
(55, 4013, -431, 0)
(55, 4026, -431, 2)
(55, 4026, -10431, 1)
(55, 4029, -431, 0)
(55, 4029, -10431, 1)
(55, 4033, -431, 0)
(55, 4039, -10431, 10)
(55, 4041, -431, 0)
(55, 4041, -10431, 1)
(55, 4048, -431, 1)
(55, 4054, -431, 2)
(55, 4060, -431, 0)
(55, 4060, 10431, 1)
(55, 4060, -10431, 0)
(55, 4066, -431, 0)
(55, 4066, -10431, 11)
(55, 4071, -431, 0)
(55, 4071, -10431, 0)
(55, 4075, -431, 1)
(55, 4078, -431, 2)
(55, 4078, -10431, 10)
(55, 4079, 431, 0)
(55, 4079, -431, 2)
(55, 4079, -10431, 11)
(55, 4084, -431, 0)
(55, 4084, -10431, 1)
(55, 4093, -431, 0)
(55, 4093, -10431, 0)
(55, 4101, -431, 0)
(55, 4102, -431, 0)
(55, 4102, -10431, 1)
(55, 4110, -431, 0)
(55, 4110, -10431, 11)
(55, 4116, -431, 0)
(55, 4116, -10431, 10)
(55, 4118, -431, 1)
(55, 4118, -10431, 0)
(55, 4121, -431, 0)
(55, 4154, -431, 0)
